price,rooms,lat,lng,square_total,square_living,square_kitchen,ceiling,renovation,view,type_house,floor_type,built_year,energy_efficiency,playground,sportsground,foundation_type,electrical_type,electrical_entries_count,heating_type,hot_water_type,gas_type,ventilation_type,firefighting_type,drainage_type,floor_flat,floor_house,price/m2,wikipedia
11000000.0,3,55.85648199999999,37.498923,51.0,38.0,6.0,2.64,Косметический,Во двор,,Железобетонные,1967.0,E,Есть,Отсутствует,Свайный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,4.0,9.0,215686.27450980392,ru:Ховрино (район Москвы)
8750000.0,1,55.70564,37.73845900000001,37.4,19.1,9.9,,,,Блочный,Железобетонные,1976.0,Не присвоен,Отсутствует,Отсутствует,Свайный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,14.0,16.0,233957.2192513369,ru:Текстильщики (район Москвы)
10000000.0,2,55.673245,37.771067,48.0,31.0,7.0,,,,Панельный,Железобетонные,1981.0,B,Отсутствует,Отсутствует,Бетонные столбы,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточная вентиляция,Пожарные гидранты,Внутренние водостоки,5.0,12.0,208333.33333333334,ru:Люблино (район Москвы)
15950000.0,2,55.784516,37.460529,60.0,28.0,15.0,,Евроремонт,Во двор,Монолитный,Железобетонные,2002.0,Не присвоен,Есть,Отсутствует,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,17.0,265833.3333333333,ru:Хорошёво-Мнёвники
19500000.0,1,55.705001,37.492132,46.0,20.0,12.0,3.1,Евроремонт,На улицу,Монолитный,,,,,,,,,,,,,,,4.0,21.0,423913.04347826086,ru:Раменки (район Москвы)
6890000.0,1,55.51685300000001,37.349524,36.4,18.0,10.0,2.6,Евроремонт,Во двор,Монолитный,Железобетонные,2012.0,B,Есть,Есть,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,5.0,12.0,189285.7142857143,ru:Поселение Десёновское
36700000.0,3,55.757815,37.65249,80.0,52.4,12.3,3.6,Евроремонт,Во двор,Кирпичный,Железобетонные,1914.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,,Наружные водостоки,2.0,6.0,458750.0,ru:Басманный район
17490000.0,2,55.849691,37.620905,54.2,33.0,9.0,3.0,Дизайнерский,На улицу,Монолитно кирпичный,Железобетонные,2018.0,A++,Есть,Есть,Свайный,Центральное,1.0,Индивидуальный тепловой пункт (ИТП),Закрытая с приготовлением горячей воды на ИТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,11.0,322693.7269372694,ru:Останкинский район
75000000.0,3,55.652197,37.473042,135.0,86.0,15.0,3.0,Дизайнерский,На улицу,Монолитный,Железобетонные,2012.0,,Есть,Отсутствует,,Центральное,21.0,"Автономная котельная (крышная, встроенно-пристроенная)",Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,20.0,36.0,555555.5555555555,ru:Тропарёво-Никулино
23500000.0,3,55.73564200000001,37.432726,85.0,60.0,12.0,3.0,Дизайнерский,Во двор,Монолитный,Железобетонные,2012.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,4.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,17.0,276470.5882352941,ru:Кунцево (район Москвы)
8250000.0,1,55.82625,37.428558,30.1,18.6,5.3,,Косметический,На улицу,Кирпичный,Железобетонные,1960.0,Не присвоен,Есть,Есть,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточная вентиляция,,Наружные водостоки,4.0,5.0,274086.3787375415,ru:Покровское-Стрешнево (район Москвы)
13500000.0,3,55.522898,37.514266,74.0,44.0,10.0,2.7,Евроремонт,,Монолитный,,,,,,,,,,,,,,,2.0,16.0,182432.43243243243,ru:Поселение Воскресенское (Москва)
12000000.0,2,55.786455,37.678837,46.5,29.0,6.5,2.7,,Во двор,Панельный,Железобетонные,1970.0,Не присвоен,Есть,Отсутствует,Бетонные столбы,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,14.0,258064.51612903227,ru:Сокольники (район Москвы)
7600000.0,1,55.50574,37.564114,38.6,16.7,16.0,2.75,Евроремонт,Во двор,Панельный,Железобетонные,2007.0,,,,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,,,,6.0,17.0,196891.19170984454,ru:Щербинка
28800000.0,2,55.783818,37.533867,82.4,45.0,12.0,3.0,Дизайнерский,Во двор,Монолитный,Железобетонные,2006.0,Не присвоен,Есть,Отсутствует,,Центральное,3.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,10.0,32.0,349514.56310679606,ru:Хорошёвский район
7100000.0,1,55.704179,37.945799,35.4,17.0,10.0,2.75,,,Панельный,,,,,,,,,,,,,,,3.0,17.0,200564.97175141243,ru:Некрасовка (район Москвы)
8100000.0,1,55.968025,37.18797100000001,41.6,,,,Евроремонт,Во двор,Монолитный,Железобетонные,,,,,,,,,,,,,,2.0,17.0,194711.53846153847,ru:Крюково (район)
8700000.0,2,55.6341,37.32845,50.0,,,,Без ремонта,На улицу,Монолитный,,,,,,,,,,,,,,,16.0,23.0,174000.0,ru:Поселение Внуковское
19500000.0,3,55.714703,37.662201,69.3,44.6,7.5,3.0,Евроремонт,На улицу и двор,Кирпичный,Железобетонные,1934.0,D,Есть,Отсутствует,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,,Внутренние водостоки,6.0,6.0,281385.2813852814,ru:Даниловский район (Москва)
20800000.0,2,55.754,37.524103,67.0,32.0,23.0,3.1,Без ремонта,На улицу и двор,Монолитный,,,,,,,,,,,,,,,12.0,51.0,310447.7611940298,ru:Пресненский район
8850000.0,3,55.50039200000001,37.521677,74.5,40.2,16.0,2.8,Евроремонт,,Монолитно кирпичный,,,,,,,,,,,,,,,7.0,13.0,118791.94630872483,ru:Поселение Рязановское (Москва)
10500000.0,1,55.60120300000001,37.727553,40.0,18.0,12.0,2.7,Евроремонт,На улицу,Монолитный,,,,,,,,,,,,,,,12.0,16.0,262500.0,ru:Орехово-Борисово Южное
19300000.0,2,55.75133,37.526887,66.0,38.0,10.0,2.9,Косметический,На улицу и двор,Монолитный,,,,,,,,,,,,,,,27.0,48.0,292424.24242424243,ru:Пресненский район
12500000.0,2,55.74304100000001,37.679862,43.0,30.5,5.5,2.8,,,Кирпичный,Железобетонные,1961.0,Не присвоен,Есть,Есть,Бетонные столбы,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,7.0,8.0,290697.67441860464,ru:Таганский район
29800000.0,3,55.738049,37.543722,78.0,,13.0,3.0,Дизайнерский,,Кирпичный,Железобетонные,1954.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,6.0,9.0,382051.28205128206,ru:Дорогомилово (район Москвы)
13400000.0,1,55.884989,37.391107,53.0,30.0,,3.05,Евроремонт,Во двор,Монолитный,Железобетонные,2004.0,,Есть,Отсутствует,Свайный,Центральное,7.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Смешанные,2.0,9.0,252830.18867924527,ru:Куркино (район Москвы)
14150000.0,2,55.593619,37.341852,77.39,40.0,18.5,,Евроремонт,Во двор,Монолитный,Железобетонные,2012.0,B,Отсутствует,Отсутствует,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарный кран,Внутренние водостоки,13.0,19.0,182840.16022741958,ru:Поселение Московский
18300000.0,3,55.68319399999999,37.648277,75.0,45.0,9.0,2.7,Евроремонт,Во двор,Панельный,,,,,,,,,,,,,,,8.0,21.0,244000.0,ru:Нагатино-Садовники
13350000.0,2,55.779277,37.545438,47.1,31.0,9.0,2.5,Евроремонт,Во двор,Блочный,Железобетонные,1973.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Вытяжная вентиляция,Пожарный кран,Внутренние водостоки,10.0,14.0,283439.49044585985,ru:Хорошёвский район
8099000.0,1,55.65431,37.763728,38.0,20.0,7.4,2.64,Косметический,Во двор,Панельный,Железобетонные,1997.0,Не присвоен,Есть,Отсутствует,Свайный,Центральное,3.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Автоматическая,Внутренние водостоки,7.0,18.0,213131.57894736843,ru:Марьино (район Москвы)
8600000.0,1,55.764886,37.711617,37.0,22.0,9.0,2.64,Без ремонта,Во двор,Панельный,Железобетонные,1975.0,A,Есть,Есть,Свайный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,9.0,232432.43243243243,ru:Лефортово (район Москвы)
13700000.0,2,55.72720699999999,37.631568,38.0,23.3,6.0,2.64,Косметический,Во двор,Блочный,Железобетонные,1972.0,,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,14.0,360526.3157894737,ru:Замоскворечье (район Москвы)
19990000.0,3,55.774745,37.548609,71.6,50.0,15.0,3.0,Дизайнерский,На улицу,Монолитный,Железобетонные,2010.0,Не присвоен,Отсутствует,Отсутствует,Бетонные столбы,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,18.0,25.0,279189.9441340782,ru:Хорошёвский район
10700000.0,2,55.664598,37.498851,45.7,29.5,6.0,2.64,Косметический,,Блочный,Железобетонные,1972.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,1.0,9.0,234135.66739606127,ru:Тропарёво-Никулино
35000000.0,3,55.79256899999999,37.787803,130.0,,25.0,2.64,Без ремонта,,Монолитно кирпичный,,,,,,,,,,,,,,,12.0,28.0,269230.76923076925,ru:Измайлово (район Москвы)
19500000.0,2,55.847861,37.650055,87.0,,27.0,3.0,,,Монолитно кирпичный,,,,,,,,,,,,,,,10.0,16.0,224137.93103448275,ru:Свиблово (район Москвы)
13000000.0,3,55.676585,37.72352,73.0,38.3,19.3,2.7,Евроремонт,Во двор,Панельный,Железобетонные,1992.0,D,Отсутствует,Отсутствует,Ленточный,Центральное,4.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,13.0,16.0,178082.19178082192,ru:Печатники (район Москвы)
8000000.0,1,55.785215,37.456136,32.0,20.0,5.5,2.48,Косметический,Во двор,Панельный,Железобетонные,1963.0,Не присвоен,Есть,Отсутствует,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточная вентиляция,,Наружные водостоки,3.0,5.0,250000.0,ru:Хорошёво-Мнёвники
18000000.0,2,55.567774,37.444521,65.0,,,3.2,Дизайнерский,На улицу,Монолитный,Железобетонные,2012.0,Не присвоен,Есть,Есть,Бетонные столбы,Центральное,0.0,"Автономная котельная (крышная, встроенно-пристроенная)",Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,4.0,8.0,276923.07692307694,ru:Поселение Сосенское
62000000.0,3,55.652796,37.474192,130.0,95.0,15.0,3.1,Евроремонт,На улицу и двор,Монолитный,Железобетонные,2006.0,,Есть,Отсутствует,Свайный,Центральное,5.0,"Автономная котельная (крышная, встроенно-пристроенная)",Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,18.0,33.0,476923.07692307694,ru:Тропарёво-Никулино
171000000.0,3,55.740233,37.602175,153.0,75.0,23.0,3.0,Дизайнерский,На улицу и двор,Монолитный,Железобетонные,2002.0,D,Отсутствует,Отсутствует,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточная вентиляция,Автоматическая,Внутренние водостоки,4.0,6.0,1117647.0588235294,ru:Хамовники (район Москвы)
20390000.0,2,55.75461800000001,37.524058,58.0,30.0,20.0,3.1,Без ремонта,Во двор,Монолитный,,,,,,,,,,,,,,,25.0,51.0,351551.724137931,ru:Пресненский район
9350000.0,2,55.707055,37.937031,63.0,33.7,12.9,2.74,Косметический,,Панельный,,2013.0,D,Есть,Есть,Бетонные столбы,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,4.0,17.0,148412.6984126984,ru:Некрасовка (район Москвы)
19000000.0,2,55.64733100000001,37.525693,55.0,32.0,10.0,2.75,,,Панельный,Железобетонные,1965.0,,,,,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,,,,,2.0,19.0,345454.54545454547,ru:Коньково (район Москвы)
11300000.0,2,55.880778,37.587865,53.8,30.3,9.5,2.0,Евроремонт,На улицу,Панельный,Железобетонные,1979.0,Не присвоен,Отсутствует,Есть,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточная вентиляция,Пожарные гидранты,Внутренние водостоки,9.0,12.0,210037.1747211896,ru:Алтуфьевский район
24900000.0,3,55.747703,37.688297,85.0,,12.0,3.0,Косметический,Во двор,Монолитный,Железобетонные,2019.0,B+,Есть,Отсутствует,,Центральное,6.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,4.0,14.0,292941.17647058825,ru:Лефортово (район Москвы)
8300000.0,1,55.731754,37.535125,34.0,19.0,7.0,2.5,Косметический,,Кирпичный,Железобетонные,1967.0,C,Есть,Есть,Ленточный,Центральное,4.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,3.0,10.0,244117.64705882352,ru:Раменки (район Москвы)
12000000.0,3,55.828809,37.589931,73.0,53.0,8.2,,Без ремонта,Во двор,Монолитно кирпичный,Железобетонные,1960.0,Не присвоен,Отсутствует,Отсутствует,Бетонные столбы,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,5.0,5.0,164383.56164383562,ru:Марфино (район Москвы)
15499998.0,3,55.641153,37.762372,77.7,45.0,10.0,2.7,Евроремонт,На улицу и двор,Панельный,Железобетонные,1985.0,E,Есть,Отсутствует,Свайный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,12.0,22.0,199485.17374517373,ru:Братеево (район Москвы)
31000000.0,2,55.72746,37.47997700000001,68.0,,,3.1,Дизайнерский,,Монолитный,,,,,,,,,,,,,,,21.0,44.0,455882.35294117645,ru:Фили-Давыдково
10100000.0,1,55.557948,37.557268,48.0,24.0,20.0,2.75,Евроремонт,На улицу,Монолитный,Железобетонные,2017.0,B++,Есть,Есть,,Центральное,3.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,3.0,23.0,210416.66666666666,ru:Южное Бутово
8000000.0,2,55.881177,37.5349,35.0,24.0,6.0,,Евроремонт,Во двор,Кирпичный,Железобетонные,1968.0,E,Есть,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,9.0,228571.42857142858,ru:Дмитровский район (Москва)
28300000.0,3,55.76481999999999,37.6448,78.3,53.5,12.0,3.2,Евроремонт,На улицу и двор,Монолитный,,1926.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,,Наружные водостоки,1.0,5.0,361430.3959131545,ru:Басманный район
15000000.0,3,55.777818,37.481514,52.2,35.0,6.5,2.64,Без ремонта,Во двор,Панельный,Железобетонные,1977.0,Не присвоен,Есть,Есть,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточная вентиляция,,Внутренние водостоки,1.0,9.0,287356.3218390804,ru:Хорошёво-Мнёвники
62000000.0,3,55.715601,37.526268,115.7,67.6,,2.9,Евроремонт,На улицу и двор,Монолитный,Железобетонные,2003.0,Не присвоен,Есть,Отсутствует,Свайный,Центральное,4.0,"Автономная котельная (крышная, встроенно-пристроенная)",Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,2.0,17.0,535868.6257562662,ru:Раменки (район Москвы)
8300000.0,2,55.684402,37.916262,52.0,32.0,8.5,2.64,Евроремонт,Во двор,Панельный,Железобетонные,1995.0,B,Отсутствует,Отсутствует,Бетонные столбы,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,13.0,14.0,159615.38461538462,ru:Некрасовка (район Москвы)
13500000.0,1,55.768952,37.636536,31.9,21.4,5.2,2.5,Без ремонта,Во двор,Блочный,Железобетонные,1963.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,9.0,423197.4921630094,ru:Красносельский район (Москва)
23999998.0,1,55.680864,37.548321,89.0,,,,Без ремонта,На улицу и двор,Кирпичный,Железобетонные,1985.0,Не присвоен,Есть,Отсутствует,,Центральное,3.0,Центральное,"Автономная котельная (крышная, встроенно-пристроенная)",Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,8.0,14.0,269662.8988764045,ru:Ломоносовский район (Москва)
35000000.0,2,55.705001,37.492132,80.5,37.8,15.0,2.95,Без ремонта,,Монолитный,,,,,,,,,,,,,,,10.0,21.0,434782.60869565216,ru:Раменки (район Москвы)
18000000.0,3,55.744647,37.672415,64.0,41.7,9.5,3.0,Евроремонт,На улицу и двор,Блочный,Железобетонные,1929.0,Не присвоен,Есть,Есть,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,2.0,5.0,281250.0,ru:Таганский район
25000000.0,3,55.64504399999999,37.659191,102.5,48.0,35.0,2.8,Дизайнерский,Во двор,Монолитный,Железобетонные,2008.0,Не присвоен,Есть,Отсутствует,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,17.0,20.0,243902.43902439025,ru:Москворечье-Сабурово
49500000.0,3,55.71931800000001,37.445779,127.0,70.0,20.0,3.25,Без ремонта,На улицу и двор,Монолитный,Железобетонные,2017.0,,Есть,Есть,,Центральное,4.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,7.0,9.0,389763.77952755906,ru:Можайский район (Москва)
5380000.0,1,55.52118000000001,37.347575,24.1,14.8,5.0,2.8,Косметический,На улицу,Монолитный,,,,,,,,,,,,,,,3.0,22.0,223236.51452282156,ru:Поселение Десёновское
14400000.0,3,55.654823,37.409011,76.2,45.0,12.9,2.5,Косметический,На улицу и двор,Панельный,Железобетонные,2009.0,,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,2.0,25.0,188976.3779527559,ru:Солнцево (район Москвы)
17000000.0,3,55.76003299999999,37.542141,72.0,53.3,9.0,2.8,Косметический,На улицу и двор,Кирпичный,Железобетонные,1960.0,Не присвоен,Есть,Есть,Ленточный,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,3.0,5.0,236111.11111111112,ru:Пресненский район
19600000.0,3,55.778978,37.53287,74.8,46.1,10.2,2.64,Косметический,На улицу и двор,Панельный,Железобетонные,1983.0,D,Отсутствует,Отсутствует,Ленточный,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,17.0,262032.08556149734,ru:Хорошёвский район
10200000.0,2,55.69314,37.600936,40.0,24.0,6.7,2.64,Без ремонта,На улицу и двор,Блочный,Железобетонные,1970.0,Не присвоен,Есть,Отсутствует,,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,8.0,12.0,255000.0,ru:Донской район (Москва)
61700000.0,3,55.726401,37.57165,81.7,41.3,17.2,4.2,Без ремонта,Во двор,Монолитно кирпичный,,,,,,,,,,,,,,,2.0,12.0,755201.958384333,ru:Хамовники (район Москвы)
26200000.0,2,55.689537,37.557816,79.8,37.0,14.0,3.0,Без ремонта,Во двор,Монолитный,Железобетонные,1963.0,,,,,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,,,,6.0,11.0,328320.8020050125,ru:Гагаринский район (Москва)
8500000.0,2,55.66751800000001,37.628199,38.0,26.0,6.0,,,,Блочный,Железобетонные,1961.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,,Наружные водостоки,5.0,9.0,223684.2105263158,ru:Нагатино-Садовники
40838000.0,2,55.72214200000001,37.618569,74.3,33.3,10.9,3.1,,На улицу,Монолитно кирпичный,,,,,,,,,,,,,,,11.0,14.0,549636.6083445492,ru:Замоскворечье (район Москвы)
12500000.0,2,55.84086600000001,37.383894,54.0,32.0,10.0,2.64,Косметический,,Панельный,Железобетонные,1991.0,Не присвоен,Есть,Есть,Свайный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточная вентиляция,Пожарные гидранты,Внутренние водостоки,3.0,17.0,231481.4814814815,ru:Митино (район Москвы)
19276672.0,3,55.76955,37.37659,93.7,,,2.9,,,Монолитный,Железобетонные,2017.0,B+,Есть,Есть,Ленточный,Центральное,6.0,Индивидуальный тепловой пункт (ИТП),Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Смешанные,19.0,23.0,205727.5560298826,ru:Крылатское (район)
11800000.0,3,55.941743,37.525019,70.0,40.0,9.0,2.7,Косметический,На улицу и двор,Панельный,Железобетонные,2018.0,A,Есть,Есть,Ленточный,Центральное,4.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,6.0,14.0,168571.42857142858,ru:Северный (район Москвы)
12500000.0,3,55.793865,37.807548,56.2,,6.0,2.48,Косметический,,Блочный,Железобетонные,1961.0,Не присвоен,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,2.0,5.0,222419.92882562277,ru:Восточное Измайлово
12200000.0,3,55.89081,37.678954,74.1,45.5,10.5,2.64,Косметический,Во двор,Блочный,Железобетонные,1983.0,,Есть,Есть,Свайный,Центральное,3.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,1.0,17.0,164642.37516869098,ru:Северное Медведково
64500000.0,3,55.755748,37.50982800000001,110.0,,,3.1,Дизайнерский,Во двор,Монолитный,,,,,,,,,,,,,,,17.0,25.0,586363.6363636364,ru:Филёвский Парк (район Москвы)
50000000.0,3,55.72214200000001,37.618569,72.0,50.0,,3.0,Дизайнерский,Во двор,Кирпичный,,,,,,,,,,,,,,,7.0,14.0,694444.4444444445,ru:Замоскворечье (район Москвы)
48000000.0,3,55.724271,37.44691,137.0,,,3.0,Дизайнерский,Во двор,Монолитный,,2000.0,,Есть,Есть,,Комбинированное,2.0,Индивидуальный тепловой пункт (ИТП),Закрытая с приготовлением горячей воды на ИТП,Отсутствует,Вытяжная вентиляция,Автоматическая,Смешанные,2.0,26.0,350364.96350364963,ru:Можайский район (Москва)
86000000.0,3,55.791289,37.598959,180.0,,20.0,2.64,Дизайнерский,,Монолитный,Железобетонные,2009.0,A,Есть,Есть,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,14.0,17.0,477777.77777777775,ru:Тверской район (Москва)
5700000.0,1,55.578284,37.482663,25.3,,,2.8,Без ремонта,,Монолитный,Железобетонные,2019.0,,Есть,Есть,Свайный,Центральное,6.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,20.0,24.0,225296.44268774704,ru:Поселение Сосенское
11000000.0,1,55.638612,37.330785,41.0,18.0,12.0,,Евроремонт,Во двор,Монолитный,Железобетонные,2015.0,B+,Отсутствует,Отсутствует,Свайный,Центральное,6.0,Индивидуальный тепловой пункт (ИТП),Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,10.0,22.0,268292.68292682926,ru:Поселение Внуковское
16000000.0,3,55.68121899999999,37.855913,78.0,45.7,10.0,2.7,Евроремонт,На улицу и двор,Панельный,Железобетонные,1997.0,Не присвоен,Есть,Отсутствует,Ленточный,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,11.0,17.0,205128.20512820513,ru:Выхино-Жулебино
